id,name,russian,url,kind,score,status,volumes,chapters,episodes,episodes_aired,aired_on,released_on
61753,White Album 2: Yuki ga Tsumugu Senritsu,Белый альбом 2: Мелодия снега,/mangas/61753-white-album-2-yuki-ga-tsumugu-senritsu,light_novel,7.2,released,6,0,,,2013-03-16,2014-09-12
89762,Kyoukai Meikyuu to Ikai no Majutsushi,Приграничный лабиринт и маг из другого мира,/mangas/89762-kyoukai-meikyuu-to-ikai-no-majutsushi,light_novel,6.63,ongoing,0,0,,,2015-05-25,
44363,Maou na Anoko to Murabito A,Королева демонов и крестьянин А,/mangas/44363-maou-na-anoko-to-murabito-a,light_novel,0.0,released,11,75,,,2011-05-10,2016-11-10
13631,Asura Cryin',Плач Асуры,/mangas/13631-asura-cryin,light_novel,0.0,released,14,108,,,2005-07-09,2010-02-10
120455,Quanzhi Gaoshou,Аватар короля,/mangas/120455-quanzhi-gaoshou,novel,7.87,released,24,608,,,2012-03-20,2016-06-01
88720,Isekai Konyoku Monogatari,История о смешанном купании в другом мире,/mangas/88720-isekai-konyoku-monogatari,light_novel,6.87,released,7,44,,,2015-03-25,2022-05-25
126172,"Doumo, Suki na Hito ni Horegusuri wo Irai sareta Majo desu.","Я ведьма, которую возлюбленный попросил создать любовное зелье",/mangas/126172-doumo-suki-na-hito-ni-horegusuri-wo-irai-sareta-majo-desu,light_novel,7.33,released,2,21,,,2019-10-16,2020-03-14
133191,Shikkaku kara Hajimeru Nariagari Madoushidou!: Jumon Kaihatsu Tokidoki Senki,Путь восходящего мага начинается с дисквалификации! Развитие боевых навыков,/mangas/133191-shikkaku-kara-hajimeru-nariagari-madoushidou-jumon-kaihatsu-tokidoki-senki,light_novel,6.78,ongoing,0,0,,,2019-08-30,
84423,Princess wa Barairo no Yume wo Miru,Принцесса вампиров видит розовые сны,/mangas/84423-princess-wa-barairo-no-yume-wo-miru,light_novel,0.0,released,4,0,,,2014-08-08,2015-02-28
23783,Bokurano: Alternative,Наше: Альтернативная история,/mangas/23783-bokurano-alternative,light_novel,0.0,released,5,18,,,2007-05-24,2008-06-18
87601,Spirit Migration,Перенос души,/mangas/87601-spirit-migration,light_novel,7.13,released,6,0,,,2013-12-20,2016-07-22
94392,Durarara!! 18 Shiryaku,Дюрарара!! Восемнадцать коротких историй,/mangas/94392-durarara-18-shiryaku,light_novel,0.0,released,18,0,,,2015-02-25,2016-07-27
115510,"Hello, Hello and Hello",И снова говорю «Привет»,/mangas/115510-hello-hello-and-hello,light_novel,7.28,released,1,9,,,2018-03-10,
95148,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Gaiden",Врата: Там бьются наши воины — Гайдэн,/mangas/95148-gate-jieitai-kanochi-nite-kaku-tatakaeri-gaiden,novel,0.0,released,5,0,,,2012-09-25,2015-06-25
120792,Watashi wa Akuyaku Reijou nanka ja Nai!!: Yamitsukai dakara tte Kanarazushimo Akuyaku dato Omouna yo,"Я не злодейка! То, что я могу контролировать тьму, ещё не означает, что я плохой человек!",/mangas/120792-watashi-wa-akuyaku-reijou-nanka-ja-nai-yamitsukai-dakara-tte-kanarazushimo-akuyaku-dato-omouna-yo,light_novel,6.64,released,1,0,,,2018-02-01,
74797,Ore to Kawazu-san no Isekai Hourouki,История моего путешествия в другом мире вместе с Кавадзу,/mangas/74797-ore-to-kawazu-san-no-isekai-hourouki,light_novel,6.89,released,10,0,,,2013-02-25,2016-06-23
145427,"Love Comedy Manga ni Haitteshimatta node, Oshi no Make Heroine wo Zenryoku de Shiawase ni Suru","Угодив в мир ромкома, я сделаю проигравшую героиню счастливой!",/mangas/145427-love-comedy-manga-ni-haitteshimatta-node-oshi-no-make-heroine-wo-zenryoku-de-shiawase-ni-suru,light_novel,7.38,ongoing,0,0,,,2022-02-01,
21156,Kaze no Na wa Amnesia,Ветер амнезии,/mangas/21156-kaze-no-na-wa-amnesia,light_novel,0.0,released,1,6,,,1983-10-31,
100560,Sousei no Onmyouji: Tenen Jakko,Две звезды оммёдзи: Юный Тигр и воля небес,/mangas/100560-sousei-no-onmyouji-tenen-jakko,light_novel,7.38,released,1,0,,,2016-08-04,
34269,Shinigamihime no Saikon,Второй союз Принцессы Смерти,/mangas/34269-shinigamihime-no-saikon,light_novel,7.25,released,22,0,,,2007-09-15,2016-09-15
146066,"Ore ni Trauma wo Ataeta Joshi-tachi ga Chirachira Mitekuru kedo, Zannen desu ga Teokure desu","Девушки, которые сделали мне больно, продолжают поглядывать на меня, но, увы, уже слишком поздно...",/mangas/146066-ore-ni-trauma-wo-ataeta-joshi-tachi-ga-chirachira-mitekuru-kedo-zannen-desu-ga-teokure-desu,light_novel,6.98,ongoing,0,0,,,2022-04-25,
25023,Fushigi Yuugi: Genbu Kaiden Kizuna - Haruka Naru Kaze no Kora,Таинственная игра: История Гэмбу — Скрываясь от диких существ,/mangas/25023-fushigi-yuugi-genbu-kaiden-kizuna-haruka-naru-kaze-no-kora,light_novel,0.0,released,1,0,,,2008-05-30,
80851,Hatena☆Illusion,Иллюзия Хатэны,/mangas/80851-hatena-illusion,light_novel,0.0,paused,4,32,,,2014-11-21,2015-11-25
10156,Emma,Эмма,/mangas/10156-emma,light_novel,7.47,released,2,0,,,2005-03-22,2005-10-29
71737,Okobore Hime to Entaku no Kishi,Последняя принцесса и рыцарь круглого стола,/mangas/71737-okobore-hime-to-entaku-no-kishi,light_novel,0.0,released,18,103,,,2012-02-15,2017-07-15
10679,Blood: the Last Vampire: Kemonotachi no Yoru,Кровь: Последний вампир — Ночные звери,/mangas/10679-blood-the-last-vampire-kemonotachi-no-yoru,light_novel,7.05,released,1,6,,,2000-11-01,
10078,Shigofumi: Stories of Last Letter,Сигофуми: Письма с того света,/mangas/y10078-shigofumi-stories-of-last-letter,light_novel,0.0,released,4,0,,,2006-10-10,2008-03-10
54609,F-Rank no Boukun,Тиран ранга F,/mangas/54609-f-rank-no-boukun,light_novel,0.0,released,2,0,,,2013-04-10,2013-10-10
84853,"Nidome no Natsu, Nidoto Aenai Kimi","Моё второе лето, нам не встретиться вновь",/mangas/84853-nidome-no-natsu-nidoto-aenai-kimi,light_novel,0.0,released,1,7,,,2015-01-20,
130030,"Hazure Skill ""Mapping"" wo Te ni Shita Shounen wa Saikyou Party to Dungeon ni Idomu","Юноша, получивший бесполезный навык картографии, присоединяется к сильнейшей команде покорителей подземелья",/mangas/130030-hazure-skill-mapping-wo-te-ni-shita-shounen-wa-saikyou-party-to-dungeon-ni-idomu,light_novel,7.02,released,8,105,,,2018-05-25,2021-06-25
48271,Youkai Apartment no Yuuga na Nichijou,Весёлые деньки в общежитии монстров,/mangas/48271-youkai-apartment-no-yuuga-na-nichijou,novel,7.26,released,10,81,,,2003-10-11,2009-03-11
103983,Shingan no Yuusha,Герой божественного глаза,/mangas/103983-shingan-no-yuusha,light_novel,0.0,released,11,185,,,2015-02-27,2020-11-27
91178,Ulysses: Jehanne Darc to Renkin no Kishi,Улисс: Жанна д'Арк и рыцарь-алхимик,/mangas/91178-ulysses-jehanne-darc-to-renkin-no-kishi,light_novel,0.0,released,6,29,,,2015-08-25,2018-11-22
102088,"Kisei shite Level Agetan da ga, Sodachisugita Kamoshirenai",О моём перерождении в паразита,/mangas/102088-kisei-shite-level-agetan-da-ga-sodachisugita-kamoshirenai,light_novel,0.0,ongoing,0,0,,,2016-11-10,
166058,Shoushimin Series,Маленький гражданин,/mangas/166058-shoushimin-series,novel,0.0,ongoing,0,0,,,2004-12-18,
66753,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",Младшая сестра в последнее время немного странная,/mangas/66753-saikin-imouto-no-yousu-ga-chotto-okashiinda-ga,light_novel,0.0,released,1,9,,,2014-01-18,2014-01-28
123121,Koujo Denka no Kateikyoushi,Домашний репетитор герцогини,/mangas/123121-koujo-denka-no-kateikyoushi,light_novel,6.84,ongoing,0,0,,,2018-12-20,
138718,VTuber Nanda ga Haishin Kiri Wasuretara Densetsu ni Natteta,"Витубер: Я стала популярной после того, как забыла выключить стрим",/mangas/138718-vtuber-nanda-ga-haishin-kiri-wasuretara-densetsu-ni-natteta,light_novel,0.0,ongoing,0,0,,,2021-05-20,
4652,Rental Magica,Магия напрокат,/mangas/4652-rental-magica,light_novel,0.0,released,23,0,,,2004-08-31,2013-03-30
54241,Kenshin no Succeed,Наследница меча,/mangas/54241-kenshin-no-succeed,light_novel,7.08,released,12,69,,,2012-05-25,2015-03-25
83573,Kono Sekai ga Game da to Ore dake ga Shitteiru,"Только я знаю, что этот мир — игра",/mangas/83573-kono-sekai-ga-game-da-to-ore-dake-ga-shitteiru,light_novel,6.95,released,9,84,,,2013-04-27,2018-04-05
81713,Psycome: Unplagued Omnibus,,/mangas/81713-psycome-unplagued-omnibus,light_novel,0.0,released,1,5,,,2014-11-29,
116876,Last Round Arthurs,Последний тур Артуров,/mangas/116876-last-round-arthurs,light_novel,6.74,released,5,41,,,2018-07-20,2020-01-18
86658,Red Dragon,Красный дракон,/mangas/86658-red-dragon,light_novel,0.0,released,7,0,,,2012-06-15,2014-06-12
132986,Asahina Wakaba to ○○ na Kareshi,Вакаба Асахина и её парень,/mangas/132986-asahina-wakaba-to-na-kareshi,light_novel,7.36,released,2,11,,,2019-09-25,2019-12-25
132531,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,"На этот раз одержи победу над императором драконов, благородная девушка!",/mangas/132531-yarinaoshi-reijou-wa-ryuutei-heika-wo-kouryakuchuu,light_novel,0.0,ongoing,0,0,,,2020-03-01,
80191,Kuudere Sugiru Mirai no Yome no Mendou na 7-kakan,,/mangas/80191-kuudere-sugiru-mirai-no-yome-no-mendou-na-7-kakan,light_novel,6.7,ongoing,0,0,,,2013-12-20,
61877,Aku no Taizai: Venomania-kou no Kyouki,Семь смертных грехов: Безумие герцога Веномании,/mangas/61877-aku-no-taizai-venomania-kou-no-kyouki,light_novel,7.17,released,1,9,,,2012-12-22,
151180,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu: Oishii Mono wo Tabesasete Oshare wo Sasete, Sekaiichi Shiawase na Shoujo ni Produce!","Я прибрал к рукам девушку, которая потеряла своего жениха, и теперь я учу её всяким плохим вещам: кормлю вкусняшками, наряжаю в красивые вещи и вообще делаю её самой счастливой девушкой на Земле!",/mangas/151180-konyaku-haki-sareta-reijou-wo-hirotta-ore-ga-ikenai-koto-wo-oshiekomu-oishii-mono-wo-tabesasete-oshare-wo-sasete-sekaiichi-shiawase-na-shoujo-ni-produce,light_novel,0.0,ongoing,0,0,,,2020-03-27,
4181,Shimotsuma Monogatari,Девушки-камикадзе,/mangas/4181-shimotsuma-monogatari,light_novel,7.74,released,1,0,,,2002-09-01,
91519,No Fatigue: 24-jikan Tatakaeru Otoko no Tenseitan,"Без устали: Сказание о человеке, который мог сражаться 24 часа",/mangas/91519-no-fatigue-24-jikan-tatakaeru-otoko-no-tenseitan,light_novel,0.0,ongoing,0,0,,,2015-07-25,
44589,Arata naru Sekai: Gendai-hen,Новый мир: Глава настоящего,/mangas/44589-arata-naru-sekai-gendai-hen,light_novel,0.0,released,1,5,,,2012-10-20,
130046,Shuuen no Hanayome,Невеста конца,/mangas/130046-shuuen-no-hanayome,light_novel,0.0,released,3,49,,,2020-07-20,2021-02-25
96828,Valhalla no Bangohan,Ужин в Вальхалле,/mangas/96828-valhalla-no-bangohan,light_novel,0.0,released,5,43,,,2016-02-10,2017-06-09
110118,Bijo to Kenja to Majin no Ken,"Красотка, мудрец и меч дьявола",/mangas/110118-bijo-to-kenja-to-majin-no-ken,light_novel,6.69,ongoing,0,0,,,2016-04-03,
58751,Samayou Shinki no Duelist,Дуэлянт странствующей богини,/mangas/58751-samayou-shinki-no-duelist,light_novel,7.09,released,2,12,,,2013-05-18,2013-11-20
89955,Kekkai Sensen: Only a Paper Moon,Фронт кровавой блокады: Только бумажная луна,/mangas/89955-kekkai-sensen-only-a-paper-moon,light_novel,7.37,released,1,5,,,2015-06-04,
103621,Izana,Идзана,/mangas/103621-izana,light_novel,0.0,released,1,7,,,2014-12-15,
58685,Suisei no Gargantia,Гаргантия на просторах зелёной планеты,/mangas/58685-suisei-no-gargantia,light_novel,0.0,released,3,0,,,2013-05-30,2013-09-30
93367,Bad∞End∞Night,Ночь с плохим концом,/mangas/93367-bad-end-night,light_novel,7.22,released,2,12,,,2014-11-28,
112495,Death March kara Hajimaru Isekai Kyousoukyoku Extra,Марш смерти под рапсодию параллельного мира: Экстра,/mangas/112495-death-march-kara-hajimaru-isekai-kyousoukyoku-extra,light_novel,0.0,ongoing,0,0,,,2018-01-10,
154012,Blade & Bastard,Клинок и ублюдок,/mangas/154012-blade-bastard,light_novel,0.0,ongoing,0,0,,,2022-12-09,
137052,Osananajimi kara no Renai Soudan. Aite wa Ore-ppoi kedo Chigau Rashii,Любовные советы от друга детства,/mangas/137052-osananajimi-kara-no-renai-soudan-aite-wa-ore-ppoi-kedo-chigau-rashii,light_novel,0.0,released,3,34,,,2021-03-31,2022-02-01
32711,Miniskirt Pirates,Пираты в мини-юбках,/mangas/32711-miniskirt-pirates,light_novel,0.0,released,12,57,,,2008-10-21,2014-08-20
100924,Jaryuu Tensei: Isekai Ittemo Ore wa Ore,Реинкарнация злобного дракона,/mangas/100924-jaryuu-tensei-isekai-ittemo-ore-wa-ore,light_novel,0.0,ongoing,0,0,,,2016-02-23,
95221,Cheat Majutsu de Unmei wo Nejifuseru,Кручу руку судьбы читерской магией!,/mangas/95221-cheat-majutsu-de-unmei-wo-nejifuseru,light_novel,0.0,released,7,182,,,2015-12-28,2018-05-30
88478,Psycho-Pass Legend: Shikkoukan Kougami Shinya - Utopia Hound,Психопаспорт: Легенда — Гончая утопии,/mangas/88478-psycho-pass-legend-shikkoukan-kougami-shinya-utopia-hound,light_novel,0.0,released,1,0,,,2015-04-10,
39595,Aru Zombie Shoujo Series,Неприятности одной девушки-зомби,/mangas/39595-aru-zombie-shoujo-series,light_novel,0.0,ongoing,0,0,,,2012-06-30,
18072,"""Bungaku Shoujo"" Minarai",Литературная барышня: Ученица,/mangas/18072-bungaku-shoujo-minarai,light_novel,7.29,released,3,30,,,2009-04-30,2010-08-30
138146,"Souzou Renkinjutsushi wa Jiyuu wo Ouka suru: Kokyou wo Tsuihou saretara, Maou no Ohizamoto de Chouzetsu Kouka no Magic Item Tsukuri-houdai ni Narimashita","Творческий алхимик наслаждается своей свободой: Я был изгнан из родного города, но научился создавать безграничное количество магических предметов с превосходными эффектами во владениях Короля Демонов",/mangas/138146-souzou-renkinjutsushi-wa-jiyuu-wo-ouka-suru-kokyou-wo-tsuihou-saretara-maou-no-ohizamoto-de-chouzetsu-kouka-no-magic-item-tsukuri-houdai-ni-narimashita,light_novel,6.75,ongoing,0,0,,,2021-05-08,
88682,Bluesteel Blasphemer,Еретик вороненой стали,/mangas/88682-bluesteel-blasphemer,light_novel,6.41,released,4,20,,,2015-05-01,2016-04-30
4659,Pita-Ten,Приставучий ангел,/mangas/4659-pita-ten,light_novel,7.03,released,3,0,,,2002-03-10,2003-02-10
147926,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau","Укротитель зверей, изгнанный из команды героя, встретил девочку-кошку из сильнейшей расы",/mangas/147926-yuusha-party-wo-tsuihou-sareta-beast-tamer-saikyoushu-no-nekomimi-shoujo-to-deau,light_novel,0.0,ongoing,0,0,,,2019-05-02,
135045,Gendai Shakai de Otome Game no Akuyaku Reijou wo Suru no wa Chotto Taihen,​В современном обществе немного трудно быть злодейкой в отомэ-игре,/mangas/135045-gendai-shakai-de-otome-game-no-akuyaku-reijou-wo-suru-no-wa-chotto-taihen,light_novel,6.99,ongoing,0,0,,,2020-10-25,
94775,Guild no Cheat na Uketsukejou,Барышня на ресепшене — читер!,/mangas/94775-guild-no-cheat-na-uketsukejou,light_novel,6.88,ongoing,0,0,,,2014-09-30,
135791,Motokano to no Jirettai Gisou Kekkon,Раздражающий фиктивный брак с бывшей девушкой,/mangas/135791-motokano-to-no-jirettai-gisou-kekkon,light_novel,6.98,released,2,19,,,2021-02-25,2021-07-21
105704,Yankee wa Isekai de Seirei ni Aisaremasu.,Янки — любимец духов в параллельном мире,/mangas/105704-yankee-wa-isekai-de-seirei-ni-aisaremasu,light_novel,6.85,ongoing,0,0,,,2016-02-23,
99610,Yobidasareta Satsurikusha,Призванный убийца,/mangas/99610-yobidasareta-satsurikusha,light_novel,7.11,released,9,69,,,2015-04-22,2018-06-22
83585,Ame no Hi no Iris: Boku no Shukudai,Айрис в дождливые дни: Моя домашняя работа,/mangas/83585-ame-no-hi-no-iris-boku-no-shukudai,light_novel,7.0,released,0,1,,,2012-08-10,
117028,Mazemonogatari,Смешанная история,/mangas/117028-mazemonogatari,light_novel,0.0,released,1,15,,,2016-01-08,2019-02-06
47160,Boku to Kanojo no Game Sensou,Она любит играть со мной в войнушку,/mangas/47160-boku-to-kanojo-no-game-sensou,light_novel,0.0,released,10,68,,,2011-06-10,2016-12-10
120452,Sankaku no Kyori wa Kagirinai Zero,Странный любовный треугольник,/mangas/120452-sankaku-no-kyori-wa-kagirinai-zero,light_novel,0.0,released,9,0,,,2018-05-10,2023-04-07
96441,Tengen Toppa Gurren Lagann,"Гуррен-Лаганн, пронзающий небеса",/mangas/z96441-tengen-toppa-gurren-lagann,light_novel,0.0,released,4,21,,,2007-08-17,2008-12-18
24907,Summer Days,Летние дни,/mangas/24907-summer-days,light_novel,6.28,released,1,6,,,2006-11-01,
90576,Phantom: Phantom of Inferno,Фантом: Призрак ада,/mangas/90576-phantom-phantom-of-inferno,light_novel,0.0,released,2,20,,,2002-06-01,2002-12-01
142792,Tottemo Kawaii Watashi to Tsukiatte yo!,Встречайся с супермилой мной!,/mangas/142792-tottemo-kawaii-watashi-to-tsukiatte-yo,light_novel,7.52,released,3,0,,,2020-08-01,2021-09-01
78337,Muv-Luv,Мув-Лув,/mangas/78337-muv-luv,light_novel,0.0,released,7,0,,,2006-10-25,2009-06-25
24057,Canaan,Ханаан,/mangas/24057-canaan,light_novel,0.0,released,2,0,,,2010-01-01,2010-03-01
144207,Unnamed Memory: After the End,Безымянная память: После конца,/mangas/144207-unnamed-memory-after-the-end,light_novel,0.0,ongoing,0,0,,,2022-02-17,
144387,Kono Subarashii Sekai ni Shukufuku wo!: Fantastic Days,Этот замечательный мир! Фантастические дни,/mangas/144387-kono-subarashii-sekai-ni-shukufuku-wo-fantastic-days,light_novel,7.05,released,1,9,,,2022-03-01,
50937,Choujigen Game Neptune: The Animation,Альтернативная игра богов,/mangas/50937-choujigen-game-neptune-the-animation,light_novel,0.0,ongoing,0,0,,,2013-05-24,
151044,Inochi no Tabekata,Способ поедания жизни,/mangas/151044-inochi-no-tabekata,light_novel,0.0,ongoing,0,0,,,2022-09-22,
30593,Kidou Senshi Gundam: Gyakushuu no Char - Beltorchika's Children,Мобильный воин Гандам: Контратака Чара,/mangas/30593-kidou-senshi-gundam-gyakushuu-no-char-beltorchika-s-children,light_novel,7.18,released,1,14,,,1988-02-20,
21135,Etsusa Oohashi Gaiden: 5656! Knights' Strange Night,Мост в никуда 5656: Странная ночь рыцарей,/mangas/21135-etsusa-oohashi-gaiden-5656-knights-strange-night,light_novel,0.0,released,1,7,,,2008-11-10,
58543,Kou-1 desu ga Isekai de Joushu Hajimemashita,Высокий замок в ином мире,/mangas/58543-kou-1-desu-ga-isekai-de-joushu-hajimemashita,light_novel,0.0,ongoing,0,0,,,2013-09-01,
94043,Mahoutsukai no Konyakusha,Невеста волшебника,/mangas/94043-mahoutsukai-no-konyakusha,light_novel,6.92,ongoing,0,0,,,2015-11-04,
23465,R-15,Р-15,/mangas/23465-r-15,light_novel,0.0,released,11,85,,,2009-07-01,2012-08-01
102972,Marchen Madchen,Сказочная девочка,/mangas/102972-marchen-madchen,light_novel,0.0,released,4,32,,,2017-02-24,2018-04-25
71957,Bokura wa Mahou Shoujo no Naka,В саду девушки-волшебницы,/mangas/71957-bokura-wa-mahou-shoujo-no-naka,light_novel,0.0,released,2,5,,,2014-05-10,2014-11-08
142703,"Watashi, Nibanme no Kanojo de Ii kara.",Я буду твоей второй девушкой,/mangas/142703-watashi-nibanme-no-kanojo-de-ii-kara,light_novel,0.0,ongoing,0,0,,,2021-09-10,
68971,Henai Psychedelic,Странная любовь: Психоделия,/mangas/68971-henai-psychedelic,light_novel,0.0,released,2,0,,,2011-04-08,2011-08-10
20409,Dirty Pair,Грязная парочка,/mangas/20409-dirty-pair,light_novel,0.0,released,8,0,,,1978-12-25,2018-12-15
91740,Tokyo ESP,Токийские эсперы,/mangas/91740-tokyo-esp,light_novel,0.0,released,1,12,,,2014-07-01,
39713,Tsurugi no Joou to Rakuin no Ko,Королева меча и заклейменное дитя,/mangas/39713-tsurugi-no-joou-to-rakuin-no-ko,light_novel,7.12,released,8,72,,,2009-04-24,2011-11-25
25822,Shin Kidou Senki Gundam Wing: Frozen Teardrop,Новый мобильный воин Гандам: Дубль-вэ — Замёрзшая слеза,/mangas/25822-shin-kidou-senki-gundam-wing-frozen-teardrop,light_novel,0.0,released,13,36,,,2010-06-26,2015-11-26
51733,Tsuritama,Радости рыбалки,/mangas/51733-tsuritama,light_novel,0.0,released,1,9,,,2012-08-09,
112754,Eiyuu no Musume toshite Umarekawatta Eiyuu wa Futatabi Eiyuu wo Mezasu,"Перерождение дочерью Героя, или о том, как вновь стать Героем",/mangas/112754-eiyuu-no-musume-toshite-umarekawatta-eiyuu-wa-futatabi-eiyuu-wo-mezasu,light_novel,6.89,ongoing,0,0,,,2018-02-01,
119038,Juuni Taisen,Война двенадцати,/mangas/119038-juuni-taisen,novel,6.88,released,1,12,,,2015-05-19,
95895,Hiota no Kanojo ga Ore no Motteru Eroge ni Kyoumi Shinshin Nanda ga......,"Мне любопытно, почему у моей девушки такая страсть к эроге",/mangas/95895-hiota-no-kanojo-ga-ore-no-motteru-eroge-ni-kyoumi-shinshin-nanda-ga,light_novel,0.0,ongoing,0,0,,,2016-01-20,
107295,Saiki Kusuo no Ψ-nan: Extra Story of Psychics,Ох уж этот экстрасенс Сайки Кусуо! Дополнительная история экстрасенсов,/mangas/107295-saiki-kusuo-no-nan-extra-story-of-psychics,light_novel,0.0,released,2,9,,,2013-05-02,2014-07-04
143491,Ryuu to Sairei,Дракон и празднество,/mangas/143491-ryuu-to-sairei,light_novel,0.0,released,3,18,,,2020-01-11,2020-09-11
134261,Murazukuri Game no NPC ga Namami no Ningen to shika Omoenai,"Мне кажется, что неигровые персонажи в симуляторе градостроителя — реальные люди",/mangas/134261-murazukuri-game-no-npc-ga-namami-no-ningen-to-shika-omoenai,novel,7.36,released,3,19,,,2019-10-04,2020-11-10
147462,Meccha Shoukan sareta Ken,Призванный в параллельные фэнтези миры несколько раз,/mangas/147462-meccha-shoukan-sareta-ken,light_novel,6.6,ongoing,0,0,,,2019-10-10,
79419,Girly Air Force,Девичьи воздушные силы,/mangas/79419-girly-air-force,light_novel,0.0,released,12,0,,,2014-09-10,2019-06-08
3865,Kidou Senshi Gundam SEED,Мобильный воин Гандам: Поколение,/mangas/3865-kidou-senshi-gundam-seed,light_novel,7.09,released,5,0,,,2003-01-01,2004-01-01
60025,Lucky☆Star: Yuruyuru Days,Счастливая звезда: Свободные дни,/mangas/60025-lucky-star-yuruyuru-days,light_novel,0.0,released,1,0,,,2009-03-31,
51373,Campione! Blu-Ray Special Stories,Чемпион! Дополнительные истории,/mangas/51373-campione-blu-ray-special-stories,light_novel,7.09,released,0,7,,,2012-09-26,2013-03-27
97177,Rokka no Yuusha Archive,Герои шести лепестков: Архив,/mangas/97177-rokka-no-yuusha-archive,light_novel,0.0,paused,1,12,,,2016-03-25,
133582,Valhalla Ochinchin-kan,Эротический мир Вальхаллы,/mangas/133582-valhalla-ochinchin-kan,light_novel,6.69,ongoing,0,0,,,2019-01-31,
137259,"Magical★Explorer: Eroge no Yuujin-Chara ni Tensei shita kedo, Game Chishiki Tsukatte Jiyuu ni Ikiru","Магический исследователь: Переродившись в друга главного героя эроге, я буду жить свободно, используя мои знания эроге",/mangas/137259-magical-explorer-eroge-no-yuujin-chara-ni-tensei-shita-kedo-game-chishiki-tsukatte-jiyuu-ni-ikiru,light_novel,7.02,ongoing,0,0,,,2019-11-01,
20577,Satougashi no Dangan wa Uchinukenai: A Lollypop or A Bullet,Леденец или пуля,/mangas/20577-satougashi-no-dangan-wa-uchinukenai-a-lollypop-or-a-bullet,light_novel,7.22,released,1,3,,,2004-11-01,
97275,Zero no Tsukaima Gaiden: Tabitha no Bouken,Подручный бездарной Луизы: Приключение Табиты,/mangas/97275-zero-no-tsukaima-gaiden-tabitha-no-bouken,light_novel,7.09,released,3,13,,,2006-10-25,2009-03-25
22504,Inukami!,Инуками!,/mangas/22504-inukami,light_novel,0.0,released,14,0,,,2003-01-10,2007-05-10
154021,Kaijuu 8-gou: Micchaku! Dai-3 Butai,Кайдзю номер восемь: Тесный контакт! Третье подразделение,/mangas/154021-kaijuu-8-gou-micchaku-dai-3-butai,light_novel,0.0,released,1,6,,,2022-11-04,
119696,Overlord: Boukoku no Kyuuketsuki,Повелитель: Принцесса вампиров разорённой страны,/mangas/119696-overlord-boukoku-no-kyuuketsuki,light_novel,7.69,released,1,6,,,2019-04-27,
124743,Re:IF kara Hajimeru Isekai Seikatsu,Re:IF. Жизнь с нуля в альтернативном мире,/mangas/124743-re-if-kara-hajimeru-isekai-seikatsu,light_novel,7.35,released,1,9,,,2017-05-01,
133819,Hikawa-sensei wa Otaku Kareshi ga Hoshii.,Хикава хочет парня-отаку,/mangas/133819-hikawa-sensei-wa-otaku-kareshi-ga-hoshii,light_novel,0.0,ongoing,0,0,,,2019-09-20,
133171,Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakattekuru ga Itsunomanika Kaeriuchi ni Shiteita,Моя соседка по парте хочет заставить меня влюбиться в неё,/mangas/133171-tonari-no-seki-ni-natta-bishoujo-ga-horesaseyou-to-karakattekuru-ga-itsunomanika-kaeriuchi-ni-shiteita,light_novel,0.0,ongoing,0,0,,,2020-01-30,
151461,Maryoku Cheat na Majo ni Narimashita: Souzou Mahou de Kimama na Isekai Seikatsu,,/mangas/151461-maryoku-cheat-na-majo-ni-narimashita-souzou-mahou-de-kimama-na-isekai-seikatsu,light_novel,7.16,ongoing,0,0,,,2019-12-26,
96348,Hayate no Gotoku!,Боевой дворецкий Хаятэ!,/mangas/96348-hayate-no-gotoku,light_novel,7.23,released,3,19,,,2007-05-24,2008-11-18
77583,Higurashi no Naku Koro ni Matsuri: Hajisarashi-hen,Когда плачут цикады: Замешательство,/mangas/77583-higurashi-no-naku-koro-ni-matsuri-hajisarashi-hen,light_novel,0.0,released,1,0,,,2007-02-22,
120090,Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku.,"Дневник наблюдений за моей невестой, провозгласившей себя злодейкой",/mangas/120090-jishou-akuyaku-reijou-na-konyakusha-no-kansatsu-kiroku,light_novel,7.46,released,2,0,,,2017-04-27,2017-08-29
162846,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru","Гениальный целитель, который исцелял в одно мгновение, но был изгнан как бесполезный, теперь наслаждается жизнью в качестве тёмного целителя",/mangas/162846-isshun-de-chiryou-shiteita-noni-yakutatazu-to-tsuihou-sareta-tensai-chiyushi-yami-healer-toshite-tanoshiku-ikiru,light_novel,0.0,ongoing,0,0,,,2021-10-14,
37373,Full Metal Panic! Side Arms,Стальная тревога: Другое оружие,/mangas/37373-full-metal-panic-side-arms,light_novel,0.0,released,2,9,,,2001-12-28,2005-11-30
