id,name,russian,url,kind,score,status,volumes,chapters,episodes,episodes_aired,aired_on,released_on
4642,Akai Kiba,Алый клык,/mangas/4642-akai-kiba,doujin,5.4,released,9,0,,,2002-08-10,2014-02-02
3659,Dramatic Love Album,Драматичный альбом любви,/mangas/3659-dramatic-love-album,one_shot,6.97,released,0,1,,,2002-01-01,
183078,Kaedegami,,/mangas/183078-kaedegami,manga,6.41,released,2,17,,,2025-06-23,2025-10-20
43955,Ookami ni Kuchizuke,Поцелуй волка,/mangas/43955-ookami-ni-kuchizuke,manga,6.87,released,2,12,,,2012-06-20,2012-11-20
45968,Ginzatoushi to Kuro no Yousei: Sugar Apple Fairy Tale,Обладатель серебряного сахара и тёмный фейри: Сказка о сахарном яблоке,/mangas/45968-ginzatoushi-to-kuro-no-yousei-sugar-apple-fairy-tale,manga,7.43,released,2,11,,,2012-11-09,2014-10-03
177080,Paragon Demon: Revenant Saga,Реинкарнация демонического наследника,/mangas/177080-paragon-demon-revenant-saga,manhwa,6.86,ongoing,0,0,,,2024-12-13,
97147,"Jinrou e no Tensei, Maou no Fukukan: Shidou-hen","Превращение в оборотня, лагерь Повелителя демонов",/mangas/97147-jinrou-e-no-tensei-maou-no-fukukan-shidou-hen,manga,6.51,released,2,11,,,2016-03-04,
95942,Ore ga Fujoshi de Aitsu ga Yuri-ota de,"Я — фудзёси, а этот парень — поклонник юри",/mangas/95942-ore-ga-fujoshi-de-aitsu-ga-yuri-ota-de,manga,6.69,released,4,21,,,2016-01-05,2017-11-04
3117,Inukami!,Инуками!,/mangas/3117-inukami,manga,7.24,released,6,30,,,2005-10-27,2008-02-27
168683,Danshi Koukousei dakedo Gal ni TS Shimashita,"Я старшеклассник, но меня превратили в гяру",/mangas/168683-danshi-koukousei-dakedo-gal-ni-ts-shimashita,manga,6.51,ongoing,0,0,,,2024-03-23,
3917,Birthday Presents,Подарок на день рождения,/mangas/3917-birthday-presents,one_shot,7.03,released,0,1,,,2002-05-24,
15525,Kimi ja Nakya Dame Nanda.,Это должен быть ты,/mangas/15525-kimi-ja-nakya-dame-nanda,manga,7.37,released,9,65,,,2009-01-20,2012-06-13
41187,Futei de Furachi na Ani desu ga.,Мой брат — дикарь,/mangas/41187-futei-de-furachi-na-ani-desu-ga,manga,6.93,released,1,6,,,2012-03-05,2012-05-02
55421,Mahou Sensou,Магические войны,/mangas/55421-mahou-sensou,manga,6.66,released,6,27,,,2013-04-15,2015-06-15
1126,Ohikkoshi,Переезд,/mangas/1126-ohikkoshi,manga,6.81,released,1,7,,,2002-06-19,
158638,"Moto Ansatsusha, Tensei shita Kizoku no Reijou ni Narimashita.","Бывшая убийца, переродившаяся дочерью аристократа",/mangas/158638-moto-ansatsusha-tensei-shita-kizoku-no-reijou-ni-narimashita,manga,6.66,ongoing,0,0,,,2023-02-24,
161702,"Grand Dwarf: Machikou Shokunin, Takumi no Waza de Isekai Musou",,/mangas/161702-grand-dwarf-machikou-shokunin-takumi-no-waza-de-isekai-musou,manga,6.77,ongoing,0,0,,,2023-02-14,
50993,Ryuu no Kawaii Nanatsu no Ko,Семь прелестных детей дракона,/mangas/50993-ryuu-no-kawaii-nanatsu-no-ko,manga,7.42,released,1,7,,,2011-05-01,2012-09-15
87306,Hinadori no Waltz,Вальс юности,/mangas/87306-hinadori-no-waltz,manga,7.03,released,9,58,,,2014-12-20,2017-05-02
139022,Surechigai wa Fuufu no Hajimari,От недопонимания до брака,/mangas/139022-surechigai-wa-fuufu-no-hajimari,manga,6.44,released,2,33,,,2021-07-26,2022-07-26
105150,Dioti Manual: Kamisama-tachi no Renai Daikou,Руководство Диоти: Боги действуют по любви,/mangas/105150-dioti-manual-kamisama-tachi-no-renai-daikou,manga,6.55,released,3,24,,,2017-03-27,2019-01-26
150088,Fist Demon of Mount Hua,Кулак демона с горы Хуа,/mangas/150088-fist-demon-of-mount-hua,manhwa,7.05,released,0,182,,,2021-02-10,2024-06-02
112885,Kono Koi wa Fukami-kun no Plan ni wa Nai.,Эта любовь не входит в планы Фуками,/mangas/112885-kono-koi-wa-fukami-kun-no-plan-ni-wa-nai,manga,7.19,released,3,32,,,2017-08-17,2020-04-02
121645,Shark na Kanojo no Territory,Территория девушки-акулы,/mangas/121645-shark-na-kanojo-no-territory,manga,6.78,discontinued,1,8,,,2018-11-01,2019-06-13
19952,Fetish Berry,Волшебная ягода,/mangas/19952-fetish-berry,manga,6.98,released,5,26,,,2010-05-15,2012-09-15
934,Dice,Игральные кости,/mangas/934-dice,manga,7.25,released,2,10,,,2002-01-01,
108691,Wakusei Closet,Планета в шкафу,/mangas/108691-wakusei-closet,manga,7.44,released,4,37,,,2016-11-30,2020-04-03
179433,"Houkago, Bokura wa Uchuu ni Madou",После школы мы блуждаем в космосе,/mangas/179433-houkago-bokura-wa-uchuu-ni-madou,manga,7.2,ongoing,0,0,,,2025-02-28,
13082,Sensei wa Ore no Mono,Учитель принадлежит мне,/mangas/13082-sensei-wa-ore-no-mono,manga,7.01,released,3,18,,,2008-02-23,2009-09-24
163146,The Sweet Life of a Reincarnation Pro,"Надоело быть профи, хочу отдыхать!",/mangas/163146-the-sweet-life-of-a-reincarnation-pro,manhwa,6.89,released,0,98,,,2023-03-31,2024-10-24
122016,Madou no Keifu,Происхождение магии,/mangas/122016-madou-no-keifu,manga,7.32,released,6,32,,,2019-09-25,2023-10-25
101263,Tales of Berseria,Сказания Берсерии,/mangas/101263-tales-of-berseria,manga,7.15,released,3,21,,,2016-11-26,2018-07-27
73423,Stella to Mille Feuille,Звёздочка и пироженка,/mangas/73423-stella-to-mille-feuille,manga,6.9,released,3,12,,,2013-12-13,2014-11-13
82187,Beauty♥Bunny,Милая зайка,/mangas/82187-beauty-bunny,manga,6.76,released,8,32,,,2013-03-23,2016-05-24
7162,Subarashiki Kono Sekai,Этот чудесный мир,/mangas/7162-subarashiki-kono-sekai,manga,5.55,released,0,2,,,2007-08-11,2007-09-12
122192,Ishuzoku Joshi ni ○○ suru Hanashi,"История о том, как делать XX с девушками из разных видов",/mangas/122192-ishuzoku-joshi-ni-suru-hanashi,manga,6.89,released,4,60,,,2019-01-31,2021-08-26
117081,Gal to Kyouryuu,Гяру и динозавр,/mangas/117081-gal-to-kyouryuu,manga,7.12,released,7,105,,,2018-10-15,2022-01-24
3354,Orange Kiss,Апельсиновый поцелуй,/mangas/3354-orange-kiss,manga,7.17,released,1,4,,,2003-06-13,2003-09-13
130977,Build King,Царь-дом,/mangas/130977-build-king,manga,4.84,released,3,25,,,2020-11-16,2021-09-03
86966,Koi to Yokubou no Susume,Жажда любви,/mangas/86966-koi-to-yokubou-no-susume,manga,6.86,released,1,5,,,2013-11-26,
129602,Maid-san wa Taberu dake,"Горничная, которая просто любит покушать",/mangas/129602-maid-san-wa-taberu-dake,manga,7.48,ongoing,0,0,,,2019-12-02,
93432,Adam to Eve,Адам и Ева,/mangas/93432-adam-to-eve,manga,6.3,released,2,15,,,2015-10-09,2016-07-22
176735,The Heavenly Demon Wants a Quiet Life,Чхонма хочет жить спокойно,/mangas/176735-the-heavenly-demon-wants-a-quiet-life,manhwa,7.13,ongoing,0,0,,,2024-11-26,
155315,Satsudou,Путь убийцы,/mangas/155315-satsudou,manga,7.09,discontinued,5,39,,,2023-01-23,2023-12-04
148428,Child of the Sheath,Дитя дома клинков,/mangas/148428-child-of-the-sheath,manhwa,7.69,paused,0,103,,,2020-02-01,2022-01-25
6416,Himekei♥Doll,Мода принцессы Долл,/mangas/6416-himekei-doll,manga,7.15,released,4,24,,,2007-01-05,2008-03-05
127968,Kaijin Reijou,Девы-убийцы,/mangas/127968-kaijin-reijou,manga,6.79,ongoing,0,0,,,2018-04-21,
72511,Futsutsuka na Oyako de wa Arimasu ga,Отношения не совсем отца и дочери,/mangas/72511-futsutsuka-na-oyako-de-wa-arimasu-ga,manga,6.78,released,11,59,,,2012-12-22,2022-02-17
179317,"Taida na Akuyaku Kizoku no Ore ni, Konyaku Haki sareta Akuyaku Reijou ga Totsuidara Saikyou no Fuufu ni Narimashita @comic",Ленивый злодей-аристократ женился на злой леди и они стали самой страшной парой,/mangas/179317-taida-na-akuyaku-kizoku-no-ore-ni-konyaku-haki-sareta-akuyaku-reijou-ga-totsuidara-saikyou-no-fuufu-ni-narimashita-comic,manga,6.84,ongoing,0,0,,,2025-02-20,
136642,Eisen no Lovelock,Лавлок великой войны,/mangas/136642-eisen-no-lovelock,manga,6.24,released,4,32,,,2021-05-12,2022-01-12
112277,Ikenai Kanojo no Otetsudai,"Помочь девушке, что не может вознестись",/mangas/112277-ikenai-kanojo-no-otetsudai,manga,6.58,released,3,29,,,2017-08-04,2018-08-17
36283,Flip Flap: Okamoto Lynn Tanpenshuu,Зажигательная,/mangas/36283-flip-flap-okamoto-lynn-tanpenshuu,manga,7.19,released,1,9,,,2008-03-19,
1455,Houjin Exaxxion,,/mangas/1455-houjin-exaxxion,manga,6.56,released,7,81,,,1997-08-25,2004-05-25
5550,Nekome Kozou,Мальчик с кошачьими глазами,/mangas/5550-nekome-kozou,manga,6.98,released,3,13,,,1967-12-01,1976-01-01
27563,Momoyama Kyoudai,Двойняшки Момояма,/mangas/27563-momoyama-kyoudai,manga,7.05,released,4,20,,,2004-10-09,2012-10-10
34977,Hanayamata,Пляски с феей,/mangas/34977-hanayamata,manga,7.21,released,10,77,,,2011-04-23,2018-02-24
127837,Isekai Tensei... saretenee!,Эй! Где моя реинкарнация в другом мире?!,/mangas/127837-isekai-tensei-saretenee,manga,5.85,ongoing,0,0,,,2019-08-27,
114739,Isekai ni Tensei shitara Zenra ni Sareta,Голышом до другого мира,/mangas/114739-isekai-ni-tensei-shitara-zenra-ni-sareta,manga,5.53,released,5,31,,,2018-05-25,2021-04-23
149277,The Wicked Little Princess,Злая принцесса,/mangas/149277-the-wicked-little-princess,manhwa,6.97,ongoing,0,0,,,2021-06-17,
90477,Ghost Heights Kanri Kumiai,Управляющий высотки призраков,/mangas/90477-ghost-heights-kanri-kumiai,one_shot,6.09,released,0,1,,,2015-01-05,
117938,Shindou Sephilia no Gekokujou Program,План захвата власти одарённой Сефилии,/mangas/117938-shindou-sephilia-no-gekokujou-program,manga,6.13,ongoing,0,0,,,2018-06-25,
147930,Taming the Marquess,Укрощение безумного маркиза,/mangas/147930-taming-the-marquess,manhwa,7.07,released,0,95,,,2021-08-23,2024-02-29
181801,Shachou to Sake to Hoshi,"Президент, алкоголь и звёзды",/mangas/181801-shachou-to-sake-to-hoshi,manga,7.1,ongoing,0,0,,,2025-05-12,
172465,"Takou no Koori Hime wo Tasuketara, Otomodachi kara Hajimeru Koto ni Narimashita","После того, как я спас Ледяную Принцессу из другой школы, мы стали друзьями",/mangas/172465-takou-no-koori-hime-wo-tasuketara-otomodachi-kara-hajimeru-koto-ni-narimashita,manga,6.89,ongoing,0,0,,,2024-07-24,
105093,Midari ni Midara na Kuroyukihime Online,Фривольная и распутная Черноснежка онлайн,/mangas/105093-midari-ni-midara-na-kuroyukihime-online,manga,6.38,released,4,28,,,2016-04-28,2018-01-17
3077,Brilliant na Mahou,Бриллиантовая магия,/mangas/3077-brilliant-na-mahou,manga,7.23,released,3,18,,,2001-05-02,2002-12-03
149259,Death Game Manga no Kuromaku Satsujinki no Imouto ni Tensei shite Shippai shita,Я переродилась в младшую сестру убийцы-гения из манги о смертельной игре и потерпела неудачу,/mangas/149259-death-game-manga-no-kuromaku-satsujinki-no-imouto-ni-tensei-shite-shippai-shita,manga,7.17,released,6,30,,,2021-04-29,2024-11-07
142585,Joucho wo Mechakucha ni Shitekuru Onna,"Девушка, которая играет на моих чувствах",/mangas/142585-joucho-wo-mechakucha-ni-shitekuru-onna,manga,5.88,released,0,6,,,2021-12-10,2022-01-21
152183,The Duke's Darling Daughter-in-Law,Я не хочу быть приёмной невесткой герцога,/mangas/152183-the-duke-s-darling-daughter-in-law,manhwa,7.01,ongoing,0,0,,,2022-09-30,
51661,Shinonome Yuuko wa Tanpen Shousetsu wo Aishiteiru,Короткие истории любви Юко Синономэ,/mangas/51661-shinonome-yuuko-wa-tanpen-shousetsu-wo-aishiteiru,manga,7.06,released,1,10,,,2012-05-25,2013-08-30
76409,Ousama ni Sasagu Kusuriyubi,Сделать предложение королю,/mangas/76409-ousama-ni-sasagu-kusuriyubi,manga,7.43,released,8,41,,,2014-06-07,2017-11-08
101093,Kyougaku Koukou no Genjitsu,Реальность совместного обучения в старшей школе,/mangas/101093-kyougaku-koukou-no-genjitsu,manga,6.73,released,7,91,,,2012-01-27,2017-06-27
159208,The Archduke's Adopted Saint,"Святая, удочерённая великим герцогом",/mangas/159208-the-archduke-s-adopted-saint,manhwa,7.38,ongoing,0,0,,,2023-05-26,
135630,Shounen wo Kau,Милые деньки с мальчиком,/mangas/135630-shounen-wo-kau,manga,7.17,released,6,31,,,2020-08-21,2023-08-25
124059,Hagure Seireii no Shinsatsu Kiroku: Seijo Kishidan to Iyashi no Kamiwaza,"Доктор Гласс, повелитель низших духов: Священные рыцари и чудодейственная сила исцеления",/mangas/124059-hagure-seireii-no-shinsatsu-kiroku-seijo-kishidan-to-iyashi-no-kamiwaza,manga,6.2,released,6,39,,,2018-12-10,2022-09-15
8571,Shin Getter Robo,Истинный Робот Геттер,/mangas/8571-shin-getter-robo,manga,7.8,released,2,9,,,1996-01-01,1999-01-01
25097,Sentou Jousai Masurawo,Поле битвы: Масурао,/mangas/25097-sentou-jousai-masurawo,manga,7.13,released,4,22,,,2009-07-04,2011-04-04
98615,Kurohyou to 16-sai,Чёрная пантера и шестнадцатилетняя,/mangas/98615-kurohyou-to-16-sai,manga,6.73,released,11,44,,,2015-08-03,2019-03-01
103798,Babylon made wa Nankounen?,Сколько световых лет до Вавилона?,/mangas/103798-babylon-made-wa-nankounen,manga,7.11,released,1,32,,,2017-01-17,2019-07-16
43957,Shikabane★Cherry,Зомби-вишенка,/mangas/43957-shikabane-cherry,manga,6.7,released,3,17,,,2012-07-06,2016-09-06
122397,Kakkou no Iinazuke,Сведённые кукушкой,/mangas/122397-kakkou-no-iinazuke,one_shot,7.07,released,0,1,,,2019-09-25,
50817,Makai no Ossan,Старик из преисподней,/mangas/50817-makai-no-ossan,manga,7.1,released,0,370,,,2012-06-14,2013-06-15
29781,Sugarless,Без сахара,/mangas/29781-sugarless,manga,7.0,released,18,159,,,2010-01-21,2013-04-11
4215,Otogi Matsuri,Фестиваль Отоги,/mangas/4215-otogi-matsuri,manga,7.32,released,12,73,,,2002-12-15,2008-09-25
10517,Oishii Kankei,Сладкие отношения,/mangas/10517-oishii-kankei,manga,7.64,released,16,71,,,1993-01-08,1999-11-08
133966,Yingxiong Zai Lin,Возвращение героя,/mangas/133966-yingxiong-zai-lin,manhua,6.67,released,0,488,,,2017-01-10,2023-04-17
41687,Danshi Toilet de Machiawase,Любовь с первого пука,/mangas/41687-danshi-toilet-de-machiawase,manga,6.57,released,1,6,,,2014-10-23,
13729,Tsumetai Kousha no Toki wa Tomaru,"Школа, застывшая во времени",/mangas/13729-tsumetai-kousha-no-toki-wa-tomaru,manga,7.02,released,4,17,,,2007-12-06,2009-04-06
23816,Heart no Kuni no Alice: My Fanatic Rabbit,Алиса в Стране сердец: Мой фанатичный кролик,/mangas/23816-heart-no-kuni-no-alice-my-fanatic-rabbit,manga,7.27,released,2,12,,,2009-01-01,2011-01-01
1815,Tsuki no Toiki Ai no Kizu,Вздох луны,/mangas/1815-tsuki-no-toiki-ai-no-kizu,manga,7.55,released,1,8,,,2002-01-01,
48471,Savanna Game: The Comic,Игра Саванны,/mangas/48471-savanna-game-the-comic,manga,6.66,released,8,86,,,2012-06-15,2016-07-22
151805,Castle,Замок,/mangas/151805-castle,manhwa,7.67,released,0,120,,,2019-11-26,2022-02-15
95652,Akita Imokko! Ebina-chan,Сестра Акиты — Эбина!,/mangas/95652-akita-imokko-ebina-chan,manga,7.05,released,2,19,,,2015-12-07,2017-09-19
170154,Kaiten no Albus,"Альбус, меняющий мир",/mangas/170154-kaiten-no-albus,manga,7.59,ongoing,0,0,,,2024-05-15,
624,Cipher,Шифр,/mangas/624-cipher,manga,7.35,released,12,65,,,1985-07-01,1990-12-01
2987,Zetman,Зетмен,/mangas/2987-zetman,manga,6.31,released,1,4,,,1989-07-04,1994-12-27
111721,Gensou Gourmet,Гурман из иного мира,/mangas/111721-gensou-gourmet,manga,7.17,released,7,42,,,2016-11-21,2020-05-04
3099,Embalming: The Another Tale of Frankenstein,Бальзамация: Новый Франкенштейн,/mangas/3099-embalming-the-another-tale-of-frankenstein,manga,6.86,released,10,60,,,2007-11-02,2015-04-04
92590,Taimadou Gakuen 35 Shiken Shoutai,Академия антимагии: 35-й учебный взвод,/mangas/92590-taimadou-gakuen-35-shiken-shoutai,manga,6.69,released,2,12,,,2014-12-27,2015-12-26
89781,"Kedamonozakari, Koizakari",Цветение любви безумного зверя,/mangas/89781-kedamonozakari-koizakari,manga,6.92,released,1,6,,,2015-05-20,2015-06-20
112271,Yaoguai Mingdan,Список нечисти,/mangas/112271-yaoguai-mingdan,manhua,7.12,ongoing,0,0,,,2014-04-01,
15832,Princess Lover! - Pure My Heart,Любимчик принцесс: Чистое сердце,/mangas/15832-princess-lover-pure-my-heart,manga,6.68,released,1,9,,,2009-07-27,2010-11-27
111214,Bozebeats,Удар монаха,/mangas/111214-bozebeats,manga,5.75,released,2,15,,,2018-01-15,2018-04-16
3223,Bijin Dorobou,Вор красоты,/mangas/3223-bijin-dorobou,one_shot,6.72,released,0,1,,,2007-03-15,
860,Tenshi no Naka ni Akuma Ari,Дьявол внутри,/mangas/860-tenshi-no-naka-ni-akuma-ari,manga,6.82,released,2,12,,,2003-01-01,2005-01-01
82411,Yuuki Yuuna wa Yuusha de Aru,Герой Юна Юки,/mangas/82411-yuuki-yuuna-wa-yuusha-de-aru,manga,7.32,released,5,30,,,2014-12-26,2018-08-30
1667,Joshikousei: Girls-High,Старшеклассницы,/mangas/1667-joshikousei-girls-high,manga,7.42,released,13,106,,,2000-01-01,2016-06-25
128413,Osananajimi no Mama ja Iya?,Ты не хочешь чтобы подруга детства стала твоей мамой?,/mangas/128413-osananajimi-no-mama-ja-iya,manga,6.4,released,2,25,,,2019-11-01,2020-11-13
3643,Aki-iro Mousou Biyori,"План - ""Осень+""",/mangas/3643-aki-iro-mousou-biyori,one_shot,5.7,released,0,1,,,2006-01-01,
788,Punch!,Удар!,/mangas/788-punch,manga,7.27,released,3,15,,,2006-11-07,2007-03-06
67577,Onnanoko ga Shinu Hanashi,История умирающей девушки,/mangas/67577-onnanoko-ga-shinu-hanashi,manga,7.21,released,1,8,,,2013-05-25,2013-12-25
73781,"Mahou Shoujo Tart★Magica: The Legend of ""Jeanne d'Arc""",Девочка-волшебница Тарт★Волшебство: Легенда «Жанны д'Арк»,/mangas/73781-mahou-shoujo-tart-magica-the-legend-of-jeanne-d-arc,manga,7.54,released,5,21,,,2013-11-08,2017-02-09
157701,The Hammer,Герой молота,/mangas/157701-the-hammer,manhwa,6.75,ongoing,0,0,,,2022-12-16,
80163,Let's! Haikyuu!?,"Ну что, Волейбол?!",/mangas/80163-let-s-haikyuu,manga,7.52,released,11,308,,,2014-09-22,2022-11-12
11391,Atsu♡Atsu Trattoria,,/mangas/11391-atsu-atsu-trattoria,manga,7.05,released,1,4,,,2006-02-24,2006-09-13
158648,Sora wo Matotte,Под покровом неба,/mangas/158648-sora-wo-matotte,manga,7.4,ongoing,0,0,,,2023-05-02,
121454,E-Rank no Kusushi,Лекарь E-ранга,/mangas/121454-e-rank-no-kusushi,manga,6.49,ongoing,0,0,,,2019-02-26,
113630,Nakanaide Maou-chan,"Не плачь, Мао",/mangas/113630-nakanaide-maou-chan,manga,6.79,released,0,53,,,2017-08-25,2019-09-06
19926,"Houkago, Sensei to Koi ni Ochiru",,/mangas/19926-houkago-sensei-to-koi-ni-ochiru,manga,6.94,released,1,5,,,2010-05-26,
51027,Dance in the Vampire Bund: Sledge Hammer no Tsuioku,Танец на набережной вампиров: Воспоминания о сокрушительном ударе,/mangas/51027-dance-in-the-vampire-bund-sledge-hammer-no-tsuioku,manga,7.19,released,3,13,,,2012-11-05,2013-10-05
148870,Precious Daughter of the Greatest Martial Arts Villain,Драгоценная дочь величайшего воина-злодея,/mangas/148870-precious-daughter-of-the-greatest-martial-arts-villain,manhwa,6.72,ongoing,0,0,,,2021-03-31,
162228,Itoko no Ko,Двоюродная сестра,/mangas/162228-itoko-no-ko,manga,6.97,ongoing,0,0,,,2023-08-04,
269,Mikan no Tsuki,Полумесяц,/mangas/269-mikan-no-tsuki,manga,7.23,released,6,25,,,1999-01-01,2001-01-01
93556,Kuro Ihon,Чёрный: Альтернативная версия,/mangas/93556-kuro-ihon,manga,6.15,released,1,8,,,2014-11-08,2015-06-08
103934,"Yuusha-sama, Yukagen wa Ikaga desu ka?","Эй, герой! Как там водичка?",/mangas/103934-yuusha-sama-yukagen-wa-ikaga-desu-ka,manga,6.42,ongoing,0,0,,,2017-01-02,
174687,My Avatars' Path to Greatness,Моё альтер эго приобретает большое значение,/mangas/174687-my-avatars-path-to-greatness,manhwa,7.54,ongoing,0,0,,,2024-09-24,
43975,My Kitty and Old Dog,"Моя молодая кошка, моя старая собака",/mangas/43975-my-kitty-and-old-dog,manhwa,7.82,released,3,215,,,2011-04-05,2013-01-15
129044,Abe-kun ni Nerawaretemasu,Я — цель Абэ?,/mangas/129044-abe-kun-ni-nerawaretemasu,manga,6.96,released,13,52,,,2018-07-30,2024-02-13
143425,Hikikomari Kyuuketsuki no Monmon,Заботы запертой принцессы вампиров,/mangas/143425-hikikomari-kyuuketsuki-no-monmon,manga,7.3,released,4,19,,,2021-12-25,2025-04-25
134917,Hero Girl x Healer Boy: Touch or Death,Героиня x Целитель: Прикосновение или смерть,/mangas/134917-hero-girl-x-healer-boy-touch-or-death,manga,6.16,ongoing,0,0,,,2020-12-16,
138563,Chotto dake Nukechau Hiiragi-san,Немного беспечная Хираги,/mangas/138563-chotto-dake-nukechau-hiiragi-san,manga,6.69,released,6,66,,,2021-06-24,2022-11-03
15586,Vampire Crisis,Кризис вампира,/mangas/15586-vampire-crisis,manga,7.03,released,1,5,,,2006-05-15,2009-01-01
103795,Shitsuji-tachi no Chinmoku,О чём молчат дворецкие,/mangas/103795-shitsuji-tachi-no-chinmoku,manga,6.79,released,13,60,,,2016-06-24,2020-07-22
8148,Boku to Issho,Вместе со мной,/mangas/8148-boku-to-issho,manga,7.34,released,4,49,,,1997-08-04,1999-10-05
128677,Cthulhu no Yobigoe: Lovecraft Kessakushuu,Зов Ктулху,/mangas/128677-cthulhu-no-yobigoe-lovecraft-kessakushuu,manga,7.45,released,1,7,,,2019-05-11,2019-11-12
30637,Shiro Ali,Белоснежка и Алис,/mangas/30637-shiro-ali,manga,7.42,released,10,65,,,2010-05-22,2016-06-22
111762,"Sensei, Suki desu.","Я люблю Вас, учитель",/mangas/111762-sensei-suki-desu,manga,6.3,released,4,33,,,2017-12-27,2018-08-29
161524,Uchi no Kuro Madoushi ga Kawaisugiru!,Мой чёрный маг слишком милый!,/mangas/161524-uchi-no-kuro-madoushi-ga-kawaisugiru,manga,6.92,released,5,27,,,2023-08-04,2025-02-20
103,Never Give Up!,Никогда не сдавайся!,/mangas/103-never-give-up,manga,7.38,released,13,77,,,1999-02-05,2002-12-05
25306,Half and Half,Половина на половину,/mangas/25306-half-and-half,manga,6.81,released,2,9,,,2008-05-24,2009-03-24
147615,So I Married the Anti-Fan,Так я женился на антифанатке,/mangas/147615-so-i-married-the-anti-fan,manhwa,7.04,released,0,88,,,2018-12-04,2020-06-16
41577,Under Prin,,/mangas/41577-under-prin,manhwa,6.68,released,0,325,,,2008-05-02,2015-06-17
40363,Campione!,Чемпион!,/mangas/40363-campione,manga,7.03,released,3,11,,,2011-10-25,2013-04-25
1165,Appare Jipangu!,Прекрасная Япония!,/mangas/1165-appare-jipangu,manga,6.89,released,3,10,,,1998-01-01,2003-01-01
43287,GT-R,Великий водитель Рюдзи,/mangas/43287-gt-r,manga,6.63,released,1,10,,,2012-06-27,2012-10-03
88590,Nigeru wa Haji daga Yaku ni Tatsu,"Брак по контракту: Сбегать стыдно, но полезно",/mangas/88590-nigeru-wa-haji-daga-yaku-ni-tatsu,manga,7.46,released,11,55,,,2012-11-09,2020-02-25
20811,Alyosha!,Алёша!,/mangas/20811-alyosha,manga,7.08,released,5,36,,,2010-05-29,2013-04-30
13059,Ugly Duckling to Swan,Гадкий утёнок,/mangas/13059-ugly-duckling-to-swan,manhwa,7.01,released,13,0,,,,
20063,Le Theâtre de B,Театр Б,/mangas/20063-le-the-tre-de-b,manga,7.08,released,1,13,,,2008-11-25,2012-08-24
4962,Sweet 16,Сладкое шecтнaдцaтилeтиe,/mangas/4962-sweet-16,manga,7.29,released,1,5,,,2006-10-03,2007-04-18
113567,Koibumi: Yamamoto Souichirou Tanpenshuu,Любовное письмо,/mangas/113567-koibumi-yamamoto-souichirou-tanpenshuu,manga,6.46,released,1,7,,,2011-12-19,2016-11-02
165026,The Count's Youngest Son Is a Gamer,Младший сын графа — игрок,/mangas/165026-the-count-s-youngest-son-is-a-gamer,manhwa,6.79,ongoing,0,0,,,2023-11-23,
11133,37°C no Boyfriend,37 С никакой не друг,/mangas/11133-37-c-no-boyfriend,manga,6.72,released,1,5,,,2008-01-01,
17482,Godeath: Megami no Ketsumyaku,Богиня смерти,/mangas/17482-godeath-megami-no-ketsumyaku,manga,6.48,released,3,30,,,2009-10-19,2013-05-20
50429,"Sayonara, Hero.","Прощай, мой герой",/mangas/50429-sayonara-hero,manga,7.31,released,1,5,,,2013-03-19,2013-04-20
51821,Amai Amai Koi wo Seyo.,Какой бы ни была сладкая любовь,/mangas/51821-amai-amai-koi-wo-seyo,manga,6.9,released,1,5,,,2012-12-05,2013-04-05
132305,Kimi no Namida wo Nomihoshitai,Я хочу пить твои слёзы,/mangas/132305-kimi-no-namida-wo-nomihoshitai,manga,6.71,released,2,31,,,2020-08-01,2022-09-20
1059,Neji,Нэдзи,/mangas/1059-neji,manga,6.91,released,1,3,,,1992-01-01,2001-06-25
112785,"Yowai 5000-nen no Soushoku Dragon, Iwarenaki Jaryuu Nintei: Yada Kono Ikenie, Hito no Hanashi wo Kiite Kurenai",Слабый пятитысячелетний дракон-вегетарианец,/mangas/112785-yowai-5000-nen-no-soushoku-dragon-iwarenaki-jaryuu-nintei-yada-kono-ikenie-hito-no-hanashi-wo-kiite-kurenai,manga,6.68,released,5,23,,,2018-01-22,2019-11-22
128119,Deatte Hitotsuki de Zecchou Jorei! @comic,Экзорцизм через кульминацию одним касанием!,/mangas/128119-deatte-hitotsuki-de-zecchou-jorei-comic,manga,6.36,ongoing,0,0,,,2020-03-28,
1523,Ichigo Channel,Земляничный путь,/mangas/1523-ichigo-channel,manga,7.25,released,7,49,,,2001-01-01,2003-01-01
2560,Dream Kiss,Поцелуй мечты,/mangas/2560-dream-kiss,manga,6.94,released,4,22,,,2000-01-13,2001-05-12
135861,Disney Twisted-Wonderland the Comic: Episode of Heartslabyul,Искажённая страна чудес: Эпизод Хартслабьюла,/mangas/135861-disney-twisted-wonderland-the-comic-episode-of-heartslabyul,manga,7.76,released,4,21,,,2021-03-18,2022-10-18
12187,He Loves You,"Половинка, сделанная с любовью",/mangas/12187-he-loves-you,manga,7.46,released,1,6,,,2010-12-24,
20677,Love Stalking!,Любовь — сталкер!,/mangas/20677-love-stalking,manga,6.7,released,1,4,,,2005-10-29,2007-08-29
2977,Change Guy,Поменявшиеся,/mangas/2977-change-guy,manhwa,7.4,released,31,338,,,1998-01-01,2004-01-01
1794,090: Eko to Issho,Вместе с Эко 090,/mangas/1794-090-eko-to-issho,manga,6.42,released,4,60,,,2005-08-17,2006-11-15
